"","ID","block","risk","p.left","change","trial","prediction","outcome"
"1523",23051,1,"high",0.6,NA,83,"left","left"
"1524",23051,1,"high",0.6,NA,84,"left","right"
"1525",23051,1,"high",0.6,NA,85,"right","left"
"1526",23051,1,"high",0.6,NA,86,"right","left"
"1527",23051,1,"high",0.6,NA,87,"left","left"
"1528",23051,1,"high",0.6,NA,88,"left","left"
"1529",23051,1,"high",0.6,NA,89,"left","left"
"1530",23051,1,"high",0.6,NA,90,"left","left"
"1531",23051,1,"high",0.6,NA,91,"left","right"
"1532",23051,1,"high",0.6,NA,92,"right","left"
"1533",23051,1,"high",0.6,NA,93,"left","right"
"1534",23051,1,"high",0.6,NA,94,"right","right"
"1535",23051,1,"high",0.6,NA,95,"right","left"
"1536",23051,1,"high",0.6,NA,96,"left","left"
"1537",23051,1,"low",0.15,NA,97,"left","right"
"1538",23051,1,"low",0.15,NA,98,"right","right"
"1539",23051,1,"low",0.15,NA,99,"right","right"
"1540",23051,1,"low",0.15,NA,100,"right","right"
"1541",23051,1,"low",0.15,NA,101,"right","left"
"1542",23051,1,"low",0.15,NA,102,"left","right"
"1543",23051,1,"low",0.15,NA,103,"left","right"
"1544",23051,1,"low",0.15,NA,104,"right","right"
"1545",23051,1,"low",0.15,NA,105,"right","right"
"1546",23051,1,"low",0.15,NA,106,"right","right"
"1547",23051,1,"low",0.15,NA,107,"right","right"
"1548",23051,1,"low",0.15,NA,108,"right","right"
"1549",23051,1,"low",0.15,NA,109,"right","right"
"1550",23051,1,"low",0.15,NA,110,"right","right"
"1551",23051,1,"low",0.15,NA,111,"right","right"
"1552",23051,1,"low",0.15,NA,112,"right","right"
"1553",23051,1,"low",0.15,NA,113,"right","left"
"1554",23051,1,"low",0.15,NA,114,"left","right"
"1555",23051,1,"low",0.15,NA,115,"left","right"
"1556",23051,1,"low",0.15,NA,116,"right","right"
"1557",23051,1,"low",0.15,NA,117,"right","right"
"1558",23051,1,"low",0.15,NA,118,"right","left"
"1559",23051,1,"low",0.15,NA,119,"left","right"
"1560",23051,1,"low",0.15,NA,120,"left","right"
"1561",23051,1,"high",0.4,NA,121,"right","right"
"1562",23051,1,"high",0.4,NA,122,"right","right"
"1563",23051,1,"high",0.4,NA,123,"right","right"
"1564",23051,1,"high",0.4,NA,124,"right","right"
"1565",23051,1,"high",0.4,NA,125,"right","left"
"1566",23051,1,"high",0.4,NA,126,"left","right"
"1567",23051,1,"high",0.4,NA,127,"right","left"
"1568",23051,1,"high",0.4,NA,128,"left","left"
"1569",23051,1,"high",0.4,NA,129,"left","left"
"1570",23051,1,"high",0.4,NA,130,"left","right"
"1571",23051,1,"high",0.4,NA,131,"right","right"
"1572",23051,1,"high",0.4,NA,132,"right","right"
"1573",23051,1,"high",0.4,NA,133,"right","left"
"1574",23051,1,"high",0.4,NA,134,"left","right"
"1575",23051,1,"high",0.4,NA,135,"right","right"
"1576",23051,1,"high",0.4,NA,136,"right","left"
"1577",23051,1,"low",0.85,NA,137,"right","left"
"1578",23051,1,"low",0.85,NA,138,"left","left"
"1579",23051,1,"low",0.85,NA,139,"left","left"
"1580",23051,1,"low",0.85,NA,140,"left","left"
"1581",23051,1,"low",0.85,NA,141,"left","left"
"1582",23051,1,"low",0.85,NA,142,"left","left"
"1583",23051,1,"low",0.85,NA,143,"left","left"
"1584",23051,1,"low",0.85,NA,144,"left","left"
"1585",23051,1,"low",0.85,NA,145,"right","left"
"1586",23051,1,"low",0.85,NA,146,"left","left"
"1587",23051,1,"low",0.85,NA,147,"left","left"
"1588",23051,1,"low",0.85,NA,148,"left","left"
"1589",23051,1,"low",0.85,NA,149,"left","right"
"1590",23051,1,"low",0.85,NA,150,"right","left"
"1591",23051,1,"low",0.85,NA,151,"right","left"
"1592",23051,1,"low",0.85,NA,152,"left","left"
"1593",23051,1,"low",0.85,NA,153,"left","right"
"1594",23051,1,"low",0.85,NA,154,"left","left"
"1595",23051,1,"low",0.85,NA,155,"right","right"
"1596",23051,1,"low",0.85,NA,156,"left","left"
"1597",23051,1,"low",0.85,NA,157,"left","left"
"1598",23051,1,"low",0.85,NA,158,"left","left"
"1599",23051,1,"low",0.85,NA,159,"left","left"
"1600",23051,1,"low",0.85,NA,160,"left","left"
"1601",23065,1,"low",0.85,NA,1,"right","left"
"1602",23065,1,"low",0.85,NA,2,"left","left"
"1603",23065,1,"low",0.85,NA,3,"left","right"
"1604",23065,1,"low",0.85,NA,4,"right","left"
"1605",23065,1,"low",0.85,NA,5,"left","left"
"1606",23065,1,"low",0.85,NA,6,"left","left"
"1607",23065,1,"low",0.85,NA,7,"left","left"
"1608",23065,1,"low",0.85,NA,8,"left","left"
"1609",23065,1,"low",0.85,NA,9,"left","left"
"1610",23065,1,"low",0.85,NA,10,"left","right"
"1611",23065,1,"low",0.85,NA,11,"right","left"
"1612",23065,1,"low",0.85,NA,12,"left","left"
"1613",23065,1,"low",0.85,NA,13,"left","right"
"1614",23065,1,"low",0.85,NA,14,"right","left"
"1615",23065,1,"low",0.85,NA,15,"left","left"
"1616",23065,1,"low",0.85,NA,16,"left","left"
"1617",23065,1,"low",0.85,NA,17,"left","left"
"1618",23065,1,"low",0.85,NA,18,"left","left"
"1619",23065,1,"low",0.85,NA,19,"left","left"
"1620",23065,1,"low",0.85,NA,20,"left","left"
"1621",23065,1,"high",0.4,NA,21,"left","right"
"1622",23065,1,"high",0.4,NA,22,"left","right"
"1623",23065,1,"high",0.4,NA,23,"right","left"
"1624",23065,1,"high",0.4,NA,24,"left","right"
"1625",23065,1,"high",0.4,NA,25,"right","left"
"1626",23065,1,"high",0.4,NA,26,"right","right"
"1627",23065,1,"high",0.4,NA,27,"right","right"
"1628",23065,1,"high",0.4,NA,28,"right","right"
"1629",23065,1,"high",0.4,NA,29,"right","right"
"1630",23065,1,"high",0.4,NA,30,"right","left"
"1631",23065,1,"high",0.4,NA,31,"right","right"
"1632",23065,1,"high",0.4,NA,32,"right","right"
"1633",23065,1,"high",0.4,NA,33,"right","right"
"1634",23065,1,"high",0.4,NA,34,"right","left"
"1635",23065,1,"high",0.4,NA,35,"right","right"
"1636",23065,1,"high",0.4,NA,36,"right","right"
"1637",23065,1,"high",0.4,NA,37,"right","right"
"1638",23065,1,"high",0.4,NA,38,"right","right"
"1639",23065,1,"high",0.4,NA,39,"right","left"
"1640",23065,1,"high",0.4,NA,40,"right","right"
"1641",23065,1,"high",0.4,NA,41,"right","left"
"1642",23065,1,"high",0.4,NA,42,"left","right"
"1643",23065,1,"high",0.4,NA,43,"left","right"
"1644",23065,1,"high",0.4,NA,44,"right","right"
"1645",23065,1,"high",0.6,NA,45,"right","right"
"1646",23065,1,"high",0.6,NA,46,"right","right"
"1647",23065,1,"high",0.6,NA,47,"right","left"
"1648",23065,1,"high",0.6,NA,48,"left","left"
"1649",23065,1,"high",0.6,NA,49,"left","left"
"1650",23065,1,"high",0.6,NA,50,"left","right"
"1651",23065,1,"high",0.6,NA,51,"left","left"
"1652",23065,1,"high",0.6,NA,52,"left","right"
"1653",23065,1,"high",0.6,NA,53,"right","right"
"1654",23065,1,"high",0.6,NA,54,"right","left"
"1655",23065,1,"high",0.6,NA,55,"right","right"
"1656",23065,1,"high",0.6,NA,56,"right","left"
"1657",23065,1,"high",0.6,NA,57,"left","right"
"1658",23065,1,"high",0.6,NA,58,"right","left"
"1659",23065,1,"high",0.6,NA,59,"left","left"
"1660",23065,1,"high",0.6,NA,60,"left","left"
"1661",23065,1,"high",0.6,NA,61,"left","left"
"1662",23065,1,"high",0.6,NA,62,"left","left"
"1663",23065,1,"high",0.6,NA,63,"left","right"
"1664",23065,1,"high",0.6,NA,64,"left","left"
"1665",23065,1,"low",0.15,NA,65,"left","left"
"1666",23065,1,"low",0.15,NA,66,"left","right"
"1667",23065,1,"low",0.15,NA,67,"right","right"
"1668",23065,1,"low",0.15,NA,68,"right","left"
"1669",23065,1,"low",0.15,NA,69,"left","left"
"1670",23065,1,"low",0.15,NA,70,"left","left"
"1671",23065,1,"low",0.15,NA,71,"left","right"
"1672",23065,1,"low",0.15,NA,72,"right","right"
"1673",23065,1,"low",0.15,NA,73,"right","right"
"1674",23065,1,"low",0.15,NA,74,"right","left"
"1675",23065,1,"low",0.15,NA,75,"left","right"
"1676",23065,1,"low",0.15,NA,76,"right","right"
"1677",23065,1,"low",0.15,NA,77,"right","right"
"1678",23065,1,"low",0.15,NA,78,"right","right"
"1679",23065,1,"low",0.15,NA,79,"right","right"
"1680",23065,1,"low",0.15,NA,80,"right","left"
"1681",23065,1,"high",0.6,NA,81,"right","left"
"1682",23065,1,"high",0.6,NA,82,"left","left"
"1683",23065,1,"high",0.6,NA,83,"left","right"
"1684",23065,1,"high",0.6,NA,84,"right","right"
"1685",23065,1,"high",0.6,NA,85,"right","right"
"1686",23065,1,"high",0.6,NA,86,"right","right"
"1687",23065,1,"high",0.6,NA,87,"right","right"
"1688",23065,1,"high",0.6,NA,88,"right","right"
"1689",23065,1,"high",0.6,NA,89,"right","right"
"1690",23065,1,"high",0.6,NA,90,"right","left"
"1691",23065,1,"high",0.6,NA,91,"left","right"
"1692",23065,1,"high",0.6,NA,92,"right","right"
"1693",23065,1,"high",0.6,NA,93,"right","left"
"1694",23065,1,"high",0.6,NA,94,"right","right"
"1695",23065,1,"high",0.6,NA,95,"right","right"
"1696",23065,1,"high",0.6,NA,96,"right","right"
"1697",23065,1,"low",0.15,NA,97,"right","right"
"1698",23065,1,"low",0.15,NA,98,"right","right"
"1699",23065,1,"low",0.15,NA,99,"right","right"
"1700",23065,1,"low",0.15,NA,100,"right","right"
"1701",23065,1,"low",0.15,NA,101,"right","right"
"1702",23065,1,"low",0.15,NA,102,"right","right"
"1703",23065,1,"low",0.15,NA,103,"right","left"
"1704",23065,1,"low",0.15,NA,104,"left","right"
"1705",23065,1,"low",0.15,NA,105,"right","right"
"1706",23065,1,"low",0.15,NA,106,"right","right"
"1707",23065,1,"low",0.15,NA,107,"right","right"
"1708",23065,1,"low",0.15,NA,108,"right","right"
"1709",23065,1,"low",0.15,NA,109,"right","right"
"1710",23065,1,"low",0.15,NA,110,"right","left"
"1711",23065,1,"low",0.15,NA,111,"right","right"
"1712",23065,1,"low",0.15,NA,112,"right","left"
"1713",23065,1,"low",0.15,NA,113,"left","right"
"1714",23065,1,"low",0.15,NA,114,"right","right"
"1715",23065,1,"low",0.15,NA,115,"right","right"
"1716",23065,1,"low",0.15,NA,116,"right","right"
"1717",23065,1,"low",0.15,NA,117,"right","right"
"1718",23065,1,"low",0.15,NA,118,"right","right"
"1719",23065,1,"low",0.15,NA,119,"right","right"
"1720",23065,1,"low",0.15,NA,120,"right","left"
"1721",23065,1,"high",0.4,NA,121,"right","right"
"1722",23065,1,"high",0.4,NA,122,"right","right"
"1723",23065,1,"high",0.4,NA,123,"right","left"
"1724",23065,1,"high",0.4,NA,124,"left","right"
"1725",23065,1,"high",0.4,NA,125,"right","right"
"1726",23065,1,"high",0.4,NA,126,"right","right"
"1727",23065,1,"high",0.4,NA,127,"right","left"
"1728",23065,1,"high",0.4,NA,128,"right","left"
"1729",23065,1,"high",0.4,NA,129,"left","right"
"1730",23065,1,"high",0.4,NA,130,"left","right"
"1731",23065,1,"high",0.4,NA,131,"right","right"
"1732",23065,1,"high",0.4,NA,132,"right","right"
"1733",23065,1,"high",0.4,NA,133,"right","left"
"1734",23065,1,"high",0.4,NA,134,"right","left"
"1735",23065,1,"high",0.4,NA,135,"left","right"
"1736",23065,1,"high",0.4,NA,136,"left","right"
"1737",23065,1,"low",0.85,NA,137,"right","left"
"1738",23065,1,"low",0.85,NA,138,"right","left"
"1739",23065,1,"low",0.85,NA,139,"left","left"
"1740",23065,1,"low",0.85,NA,140,"left","left"
"1741",23065,1,"low",0.85,NA,141,"left","left"
"1742",23065,1,"low",0.85,NA,142,"left","left"
"1743",23065,1,"low",0.85,NA,143,"left","left"
"1744",23065,1,"low",0.85,NA,144,"left","left"
"1745",23065,1,"low",0.85,NA,145,"left","right"
"1746",23065,1,"low",0.85,NA,146,"right","left"
"1747",23065,1,"low",0.85,NA,147,"left","left"
"1748",23065,1,"low",0.85,NA,148,"left","left"
"1749",23065,1,"low",0.85,NA,149,"left","left"
"1750",23065,1,"low",0.85,NA,150,"left","right"
"1751",23065,1,"low",0.85,NA,151,"left","left"
"1752",23065,1,"low",0.85,NA,152,"left","left"
"1753",23065,1,"low",0.85,NA,153,"left","left"
"1754",23065,1,"low",0.85,NA,154,"left","right"
"1755",23065,1,"low",0.85,NA,155,"left","left"
"1756",23065,1,"low",0.85,NA,156,"left","left"
"1757",23065,1,"low",0.85,NA,157,"left","left"
"1758",23065,1,"low",0.85,NA,158,"left","left"
"1759",23065,1,"low",0.85,NA,159,"left","left"
"1760",23065,1,"low",0.85,NA,160,"left","left"
"1761",23671,1,"low",0.85,NA,1,"left","left"
"1762",23671,1,"low",0.85,NA,2,"left","left"
"1763",23671,1,"low",0.85,NA,3,"left","left"
"1764",23671,1,"low",0.85,NA,4,"left","left"
"1765",23671,1,"low",0.85,NA,5,"left","left"
"1766",23671,1,"low",0.85,NA,6,"left","left"
"1767",23671,1,"low",0.85,NA,7,"left","left"
"1768",23671,1,"low",0.85,NA,8,"left","left"
"1769",23671,1,"low",0.85,NA,9,"left","left"
"1770",23671,1,"low",0.85,NA,10,"left","right"
"1771",23671,1,"low",0.85,NA,11,"right","left"
"1772",23671,1,"low",0.85,NA,12,"right","left"
"1773",23671,1,"low",0.85,NA,13,"left","left"
"1774",23671,1,"low",0.85,NA,14,"left","left"
"1775",23671,1,"low",0.85,NA,15,"left","left"
"1776",23671,1,"low",0.85,NA,16,"left","left"
"1777",23671,1,"low",0.85,NA,17,"left","left"
"1778",23671,1,"low",0.85,NA,18,"left","right"
"1779",23671,1,"low",0.85,NA,19,"left","left"
"1780",23671,1,"low",0.85,NA,20,"left","left"
"1781",23671,1,"high",0.4,NA,21,"left","left"
"1782",23671,1,"high",0.4,NA,22,"left","right"
"1783",23671,1,"high",0.4,NA,23,"left","left"
"1784",23671,1,"high",0.4,NA,24,"left","left"
"1785",23671,1,"high",0.4,NA,25,"left","left"
"1786",23671,1,"high",0.4,NA,26,"left","right"
"1787",23671,1,"high",0.4,NA,27,"left","left"
"1788",23671,1,"high",0.4,NA,28,"left","left"
"1789",23671,1,"high",0.4,NA,29,"left","right"
"1790",23671,1,"high",0.4,NA,30,"left","right"
"1791",23671,1,"high",0.4,NA,31,"right","left"
"1792",23671,1,"high",0.4,NA,32,"right","right"
"1793",23671,1,"high",0.4,NA,33,"right","left"
"1794",23671,1,"high",0.4,NA,34,"right","right"
"1795",23671,1,"high",0.4,NA,35,"right","right"
"1796",23671,1,"high",0.4,NA,36,"right","right"
"1797",23671,1,"high",0.4,NA,37,"right","right"
"1798",23671,1,"high",0.4,NA,38,"right","left"
"1799",23671,1,"high",0.4,NA,39,"right","right"
"1800",23671,1,"high",0.4,NA,40,"right","right"
"1801",23671,1,"high",0.4,NA,41,"right","left"
"1802",23671,1,"high",0.4,NA,42,"right","right"
"1803",23671,1,"high",0.4,NA,43,"right","left"
"1804",23671,1,"high",0.4,NA,44,"right","right"
"1805",23671,1,"high",0.6,NA,45,"right","right"
"1806",23671,1,"high",0.6,NA,46,"right","right"
"1807",23671,1,"high",0.6,NA,47,"right","left"
"1808",23671,1,"high",0.6,NA,48,"right","left"
"1809",23671,1,"high",0.6,NA,49,"left","left"
"1810",23671,1,"high",0.6,NA,50,"left","left"
"1811",23671,1,"high",0.6,NA,51,"left","left"
"1812",23671,1,"high",0.6,NA,52,"left","left"
"1813",23671,1,"high",0.6,NA,53,"left","left"
"1814",23671,1,"high",0.6,NA,54,"left","right"
"1815",23671,1,"high",0.6,NA,55,"left","left"
"1816",23671,1,"high",0.6,NA,56,"left","right"
"1817",23671,1,"high",0.6,NA,57,"left","right"
"1818",23671,1,"high",0.6,NA,58,"right","right"
"1819",23671,1,"high",0.6,NA,59,"right","right"
"1820",23671,1,"high",0.6,NA,60,"right","left"
"1821",23671,1,"high",0.6,NA,61,"right","left"
"1822",23671,1,"high",0.6,NA,62,"left","left"
"1823",23671,1,"high",0.6,NA,63,"left","left"
"1824",23671,1,"high",0.6,NA,64,"left","right"
"1825",23671,1,"low",0.15,NA,65,"left","right"
"1826",23671,1,"low",0.15,NA,66,"right","right"
"1827",23671,1,"low",0.15,NA,67,"right","right"
"1828",23671,1,"low",0.15,NA,68,"right","right"
"1829",23671,1,"low",0.15,NA,69,"right","right"
"1830",23671,1,"low",0.15,NA,70,"right","right"
"1831",23671,1,"low",0.15,NA,71,"right","left"
"1832",23671,1,"low",0.15,NA,72,"right","left"
"1833",23671,1,"low",0.15,NA,73,"left","left"
"1834",23671,1,"low",0.15,NA,74,"left","right"
"1835",23671,1,"low",0.15,NA,75,"left","right"
"1836",23671,1,"low",0.15,NA,76,"right","right"
"1837",23671,1,"low",0.15,NA,77,"right","right"
"1838",23671,1,"low",0.15,NA,78,"right","right"
"1839",23671,1,"low",0.15,NA,79,"right","left"
"1840",23671,1,"low",0.15,NA,80,"right","left"
"1841",23671,1,"high",0.6,NA,81,"left","right"
"1842",23671,1,"high",0.6,NA,82,"right","left"
"1843",23671,1,"high",0.6,NA,83,"left","right"
"1844",23671,1,"high",0.6,NA,84,"left","left"
"1845",23671,1,"high",0.6,NA,85,"left","right"
"1846",23671,1,"high",0.6,NA,86,"left","left"
"1847",23671,1,"high",0.6,NA,87,"left","right"
"1848",23671,1,"high",0.6,NA,88,"left","left"
"1849",23671,1,"high",0.6,NA,89,"left","left"
"1850",23671,1,"high",0.6,NA,90,"left","left"
"1851",23671,1,"high",0.6,NA,91,"left","right"
"1852",23671,1,"high",0.6,NA,92,"left","left"
"1853",23671,1,"high",0.6,NA,93,"left","right"
"1854",23671,1,"high",0.6,NA,94,"left","left"
"1855",23671,1,"high",0.6,NA,95,"left","right"
"1856",23671,1,"high",0.6,NA,96,"left","left"
"1857",23671,1,"low",0.15,NA,97,"left","right"
"1858",23671,1,"low",0.15,NA,98,"left","right"
"1859",23671,1,"low",0.15,NA,99,"right","left"
"1860",23671,1,"low",0.15,NA,100,"right","right"
"1861",23671,1,"low",0.15,NA,101,"right","right"
"1862",23671,1,"low",0.15,NA,102,"right","right"
"1863",23671,1,"low",0.15,NA,103,"right","right"
"1864",23671,1,"low",0.15,NA,104,"right","right"
"1865",23671,1,"low",0.15,NA,105,"right","right"
"1866",23671,1,"low",0.15,NA,106,"right","right"
"1867",23671,1,"low",0.15,NA,107,"right","right"
"1868",23671,1,"low",0.15,NA,108,"right","right"
"1869",23671,1,"low",0.15,NA,109,"right","right"
"1870",23671,1,"low",0.15,NA,110,"right","right"
"1871",23671,1,"low",0.15,NA,111,"right","right"
"1872",23671,1,"low",0.15,NA,112,"right","right"
"1873",23671,1,"low",0.15,NA,113,"right","right"
"1874",23671,1,"low",0.15,NA,114,"right","right"
"1875",23671,1,"low",0.15,NA,115,"right","right"
"1876",23671,1,"low",0.15,NA,116,"right","right"
"1877",23671,1,"low",0.15,NA,117,"right","left"
"1878",23671,1,"low",0.15,NA,118,"right","right"
"1879",23671,1,"low",0.15,NA,119,"right","right"
"1880",23671,1,"low",0.15,NA,120,"right","right"
"1881",23671,1,"high",0.4,NA,121,"right","left"
"1882",23671,1,"high",0.4,NA,122,"right","left"
"1883",23671,1,"high",0.4,NA,123,"left","right"
"1884",23671,1,"high",0.4,NA,124,"left","right"
"1885",23671,1,"high",0.4,NA,125,"right","right"
"1886",23671,1,"high",0.4,NA,126,"right","right"
"1887",23671,1,"high",0.4,NA,127,"right","right"
"1888",23671,1,"high",0.4,NA,128,"right","right"
"1889",23671,1,"high",0.4,NA,129,"right","right"
"1890",23671,1,"high",0.4,NA,130,"right","right"
"1891",23671,1,"high",0.4,NA,131,"right","left"
"1892",23671,1,"high",0.4,NA,132,"right","right"
"1893",23671,1,"high",0.4,NA,133,"right","right"
"1894",23671,1,"high",0.4,NA,134,"right","right"
"1895",23671,1,"high",0.4,NA,135,"right","right"
"1896",23671,1,"high",0.4,NA,136,"right","right"
"1897",23671,1,"low",0.85,NA,137,"right","left"
"1898",23671,1,"low",0.85,NA,138,"right","left"
"1899",23671,1,"low",0.85,NA,139,"left","right"
"1900",23671,1,"low",0.85,NA,140,"left","left"
"1901",23671,1,"low",0.85,NA,141,"left","right"
"1902",23671,1,"low",0.85,NA,142,"left","left"
"1903",23671,1,"low",0.85,NA,143,"left","left"
"1904",23671,1,"low",0.85,NA,144,"left","left"
"1905",23671,1,"low",0.85,NA,145,"left","left"
"1906",23671,1,"low",0.85,NA,146,"left","right"
"1907",23671,1,"low",0.85,NA,147,"left","left"
"1908",23671,1,"low",0.85,NA,148,"left","left"
"1909",23671,1,"low",0.85,NA,149,"left","left"
"1910",23671,1,"low",0.85,NA,150,"left","left"
"1911",23671,1,"low",0.85,NA,151,"left","left"
"1912",23671,1,"low",0.85,NA,152,"left","left"
"1913",23671,1,"low",0.85,NA,153,"left","left"
"1914",23671,1,"low",0.85,NA,154,"left","left"
"1915",23671,1,"low",0.85,NA,155,"left","left"
"1916",23671,1,"low",0.85,NA,156,"left","left"
"1917",23671,1,"low",0.85,NA,157,"left","left"
"1918",23671,1,"low",0.85,NA,158,"left","right"
"1919",23671,1,"low",0.85,NA,159,"left","left"
"1920",23671,1,"low",0.85,NA,160,"left","right"
"1921",25347,1,"low",0.85,NA,1,"left","left"
"1922",25347,1,"low",0.85,NA,2,"left","left"
"1923",25347,1,"low",0.85,NA,3,"left","left"
"1924",25347,1,"low",0.85,NA,4,"left","left"
"1925",25347,1,"low",0.85,NA,5,"left","left"
"1926",25347,1,"low",0.85,NA,6,"left","left"
"1927",25347,1,"low",0.85,NA,7,"left","left"
"1928",25347,1,"low",0.85,NA,8,"left","right"
"1929",25347,1,"low",0.85,NA,9,"left","left"
"1930",25347,1,"low",0.85,NA,10,"left","left"
"1931",25347,1,"low",0.85,NA,11,"left","left"
"1932",25347,1,"low",0.85,NA,12,"left","right"
"1933",25347,1,"low",0.85,NA,13,"left","left"
"1934",25347,1,"low",0.85,NA,14,"left","left"
"1935",25347,1,"low",0.85,NA,15,"left","left"
"1936",25347,1,"low",0.85,NA,16,"left","left"
